INCLUDE (Yes/No),NAME,PRICE,NOTES,Ring Image,Category,Metal Colour,TMC Original Name,TMC Price (AUD ref),Image File,Image Path,Image Link,TMC Handle
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/White1080_Top_Emerald_eastwest__00000.jpg?v=1741580598"")",Engagement,White Gold,The Aleasa Ring - Split Shank East-West Emerald Solitaire,1116.00,white.jpg,images/the-aleasa-ring-split-shank-east-west-emerald-solitaire/white.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/White1080_Top_Emerald_eastwest__00000.jpg?v=1741580598"",""View ring"")",the-aleasa-ring-split-shank-east-west-emerald-solitaire
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Rose1080_Top_Emerald_eastwest__00000.jpg?v=1741837156"")",Engagement,Rose Gold,The Aleasa Ring - Split Shank East-West Emerald Solitaire,1116.00,rose.jpg,images/the-aleasa-ring-split-shank-east-west-emerald-solitaire/rose.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Rose1080_Top_Emerald_eastwest__00000.jpg?v=1741837156"",""View ring"")",the-aleasa-ring-split-shank-east-west-emerald-solitaire
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Yellow1080_Top_Elongatedcushion_eastwest__00000.jpg?v=1741579890"")",Engagement,Yellow Gold,The Aleasa Ring - Split Shank East-West Elongated Cushion Solitaire,1116.00,yellow.jpg,images/the-aleasa-ring-split-shank-east-west-elongated-cushion-solitaire/yellow.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Yellow1080_Top_Elongatedcushion_eastwest__00000.jpg?v=1741579890"",""View ring"")",the-aleasa-ring-split-shank-east-west-elongated-cushion-solitaire
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/White1080_Top_Elongatedcushion_eastwest__00000.jpg?v=1741657106"")",Engagement,White Gold,The Aleasa Ring - Split Shank East-West Elongated Cushion Solitaire,1116.00,white.jpg,images/the-aleasa-ring-split-shank-east-west-elongated-cushion-solitaire/white.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/White1080_Top_Elongatedcushion_eastwest__00000.jpg?v=1741657106"",""View ring"")",the-aleasa-ring-split-shank-east-west-elongated-cushion-solitaire
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Rose1080_Top_Elongatedcushion_eastwest__00000.jpg?v=1741837141"")",Engagement,Rose Gold,The Aleasa Ring - Split Shank East-West Elongated Cushion Solitaire,1116.00,rose.jpg,images/the-aleasa-ring-split-shank-east-west-elongated-cushion-solitaire/rose.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Rose1080_Top_Elongatedcushion_eastwest__00000.jpg?v=1741837141"",""View ring"")",the-aleasa-ring-split-shank-east-west-elongated-cushion-solitaire
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Yellow1080_Top_RoundTrilogy_00000.jpg?v=1741585365"")",Engagement,Yellow Gold,The Oriana Ring - Split Shank Round Trilogy,1709.00,yellow.jpg,images/the-elise-ring-split-shank-round-trilogy/yellow.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Yellow1080_Top_RoundTrilogy_00000.jpg?v=1741585365"",""View ring"")",the-elise-ring-split-shank-round-trilogy
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/White1080_Top_RoundTrilogy_00000.jpg?v=1762146472"")",Engagement,White Gold,The Oriana Ring - Split Shank Round Trilogy,1709.00,white.jpg,images/the-elise-ring-split-shank-round-trilogy/white.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/White1080_Top_RoundTrilogy_00000.jpg?v=1762146472"",""View ring"")",the-elise-ring-split-shank-round-trilogy
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Rose1080_Top_RoundTrilogy_00000.jpg?v=1762146472"")",Engagement,Rose Gold,The Oriana Ring - Split Shank Round Trilogy,1709.00,rose.jpg,images/the-elise-ring-split-shank-round-trilogy/rose.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Rose1080_Top_RoundTrilogy_00000.jpg?v=1762146472"",""View ring"")",the-elise-ring-split-shank-round-trilogy
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Yellow1080_Top_Cushion_00000_7d589c26-ecdb-462f-a6c3-5bc10de92609.jpg?v=1741579043"")",Engagement,Yellow Gold,The Oriana Ring - Split Shank Elongated Cushion and Cushion Trilogy,1687.00,yellow.jpg,images/the-oriana-ring-split-shank-elongated-cushion-and-cushion-trilogy/yellow.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Yellow1080_Top_Cushion_00000_7d589c26-ecdb-462f-a6c3-5bc10de92609.jpg?v=1741579043"",""View ring"")",the-oriana-ring-split-shank-elongated-cushion-and-cushion-trilogy
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/White1080_Top_Cushion_00000_858c4848-455d-4650-8c4b-022b94c1106d.jpg?v=1741579043"")",Engagement,White Gold,The Oriana Ring - Split Shank Elongated Cushion and Cushion Trilogy,1687.00,white.jpg,images/the-oriana-ring-split-shank-elongated-cushion-and-cushion-trilogy/white.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/White1080_Top_Cushion_00000_858c4848-455d-4650-8c4b-022b94c1106d.jpg?v=1741579043"",""View ring"")",the-oriana-ring-split-shank-elongated-cushion-and-cushion-trilogy
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Rose1080_Top_Cushion_00000_42b9e07a-6e24-49ce-bda5-0b616be6415a.jpg?v=1742249907"")",Engagement,Rose Gold,The Oriana Ring - Split Shank Elongated Cushion and Cushion Trilogy,1687.00,rose.jpg,images/the-oriana-ring-split-shank-elongated-cushion-and-cushion-trilogy/rose.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Rose1080_Top_Cushion_00000_42b9e07a-6e24-49ce-bda5-0b616be6415a.jpg?v=1742249907"",""View ring"")",the-oriana-ring-split-shank-elongated-cushion-and-cushion-trilogy
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Yellow1080_Top_OvalTrilogy001_00000.jpg?v=1741578206"")",Engagement,Yellow Gold,The Oriana Ring - Split Shank Oval Trilogy,1709.00,yellow.jpg,images/the-oriana-ring-split-shank-oval-trilogy/yellow.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Yellow1080_Top_OvalTrilogy001_00000.jpg?v=1741578206"",""View ring"")",the-oriana-ring-split-shank-oval-trilogy
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/White1080_Top_OvalTrilogy001_00000.jpg?v=1744773714"")",Engagement,White Gold,The Oriana Ring - Split Shank Oval Trilogy,1709.00,white.jpg,images/the-oriana-ring-split-shank-oval-trilogy/white.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/White1080_Top_OvalTrilogy001_00000.jpg?v=1744773714"",""View ring"")",the-oriana-ring-split-shank-oval-trilogy
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Rose1080_Top_OvalTrilogy001_00000.jpg?v=1744773714"")",Engagement,Rose Gold,The Oriana Ring - Split Shank Oval Trilogy,1709.00,rose.jpg,images/the-oriana-ring-split-shank-oval-trilogy/rose.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Rose1080_Top_OvalTrilogy001_00000.jpg?v=1744773714"",""View ring"")",the-oriana-ring-split-shank-oval-trilogy
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Yellow1080_Top_Squarecushion_00000.jpg?v=1741577111"")",Engagement,Yellow Gold,The Elise Ring - Split Shank Cushion Solitaire,1111.00,yellow.jpg,images/the-elise-ring-split-shank-cushion-solitaire/yellow.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Yellow1080_Top_Squarecushion_00000.jpg?v=1741577111"",""View ring"")",the-elise-ring-split-shank-cushion-solitaire
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/White1080_Top_Squarecushion_00000.jpg?v=1741577111"")",Engagement,White Gold,The Elise Ring - Split Shank Cushion Solitaire,1111.00,white.jpg,images/the-elise-ring-split-shank-cushion-solitaire/white.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/White1080_Top_Squarecushion_00000.jpg?v=1741577111"",""View ring"")",the-elise-ring-split-shank-cushion-solitaire
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Rose1080_Top_Squarecushion_00000.jpg?v=1741837555"")",Engagement,Rose Gold,The Elise Ring - Split Shank Cushion Solitaire,1111.00,rose.jpg,images/the-elise-ring-split-shank-cushion-solitaire/rose.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Rose1080_Top_Squarecushion_00000.jpg?v=1741837555"",""View ring"")",the-elise-ring-split-shank-cushion-solitaire
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Yellow1080_Top_Asscher_00000_557a6a62-8577-4875-945e-44df061bd51d.jpg?v=1741576324"")",Engagement,Yellow Gold,The Elise Ring - Split Shank Asscher Solitaire,1116.00,yellow.jpg,images/the-elise-ring-split-shank-asscher-solitaire/yellow.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Yellow1080_Top_Asscher_00000_557a6a62-8577-4875-945e-44df061bd51d.jpg?v=1741576324"",""View ring"")",the-elise-ring-split-shank-asscher-solitaire
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/White1080_Top_Asscher_00000_eaccb27e-d7d9-4664-a6da-94ae241c12c3.jpg?v=1759878426"")",Engagement,White Gold,The Elise Ring - Split Shank Asscher Solitaire,1116.00,white.jpg,images/the-elise-ring-split-shank-asscher-solitaire/white.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/White1080_Top_Asscher_00000_eaccb27e-d7d9-4664-a6da-94ae241c12c3.jpg?v=1759878426"",""View ring"")",the-elise-ring-split-shank-asscher-solitaire
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Rose1080_Top_Asscher_00000_4d93c47e-6153-4bbf-8dbf-07434c1c716a.jpg?v=1759878426"")",Engagement,Rose Gold,The Elise Ring - Split Shank Asscher Solitaire,1116.00,rose.jpg,images/the-elise-ring-split-shank-asscher-solitaire/rose.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Rose1080_Top_Asscher_00000_4d93c47e-6153-4bbf-8dbf-07434c1c716a.jpg?v=1759878426"",""View ring"")",the-elise-ring-split-shank-asscher-solitaire
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Yellow1080_Top_Round_00000_bb7ef11b-6f93-4a55-8cea-4dfb27ad36c0.jpg?v=1741575725"")",Engagement,Yellow Gold,The Elise Ring - Split Shank Round Solitaire,1106.00,yellow.jpg,images/the-elise-ring-split-shank-round-solitaire/yellow.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Yellow1080_Top_Round_00000_bb7ef11b-6f93-4a55-8cea-4dfb27ad36c0.jpg?v=1741575725"",""View ring"")",the-elise-ring-split-shank-round-solitaire
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/White1080_Top_Round_00000_a53c42d3-2c7d-4195-98c4-bee8469c4ff1.jpg?v=1761698044"")",Engagement,White Gold,The Elise Ring - Split Shank Round Solitaire,1106.00,white.jpg,images/the-elise-ring-split-shank-round-solitaire/white.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/White1080_Top_Round_00000_a53c42d3-2c7d-4195-98c4-bee8469c4ff1.jpg?v=1761698044"",""View ring"")",the-elise-ring-split-shank-round-solitaire
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Rose1080_Top_Round_00000_6cf96375-b3ee-4f47-8924-5e79f8c7ba1a.jpg?v=1761698044"")",Engagement,Rose Gold,The Elise Ring - Split Shank Round Solitaire,1106.00,rose.jpg,images/the-elise-ring-split-shank-round-solitaire/rose.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Rose1080_Top_Round_00000_6cf96375-b3ee-4f47-8924-5e79f8c7ba1a.jpg?v=1761698044"",""View ring"")",the-elise-ring-split-shank-round-solitaire
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Yellow1080_Top_207_00000.jpg?v=1763707091"")",Engagement,Yellow Gold,The Elise Ring - Split Shank Pear Solitaire,1106.00,yellow.jpg,images/the-elise-ring-split-shank-pear-solitaire/yellow.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Yellow1080_Top_207_00000.jpg?v=1763707091"",""View ring"")",the-elise-ring-split-shank-pear-solitaire
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/White1080_Top_207_00000.jpg?v=1763707091"")",Engagement,White Gold,The Elise Ring - Split Shank Pear Solitaire,1106.00,white.jpg,images/the-elise-ring-split-shank-pear-solitaire/white.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/White1080_Top_207_00000.jpg?v=1763707091"",""View ring"")",the-elise-ring-split-shank-pear-solitaire
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Rose1080_Top_207_00000.jpg?v=1763707091"")",Engagement,Rose Gold,The Elise Ring - Split Shank Pear Solitaire,1106.00,rose.jpg,images/the-elise-ring-split-shank-pear-solitaire/rose.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Rose1080_Top_207_00000.jpg?v=1763707091"",""View ring"")",the-elise-ring-split-shank-pear-solitaire
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Yellow1080_Top_Elongatedcushion_northsouth__00000.jpg?v=1741571861"")",Engagement,Yellow Gold,The Elise Ring - Split Shank Elongated Cushion Solitaire,1127.00,yellow.jpg,images/the-elise-ring-split-shank-elongated-cushion-solitaire/yellow.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Yellow1080_Top_Elongatedcushion_northsouth__00000.jpg?v=1741571861"",""View ring"")",the-elise-ring-split-shank-elongated-cushion-solitaire
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/White1080_Top_Elongatedcushion_northsouth__00000.jpg?v=1741572204"")",Engagement,White Gold,The Elise Ring - Split Shank Elongated Cushion Solitaire,1127.00,white.jpg,images/the-elise-ring-split-shank-elongated-cushion-solitaire/white.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/White1080_Top_Elongatedcushion_northsouth__00000.jpg?v=1741572204"",""View ring"")",the-elise-ring-split-shank-elongated-cushion-solitaire
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Rose1080_Top_Elongatedcushion_northsouth__00000.jpg?v=1741837375"")",Engagement,Rose Gold,The Elise Ring - Split Shank Elongated Cushion Solitaire,1127.00,rose.jpg,images/the-elise-ring-split-shank-elongated-cushion-solitaire/rose.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Rose1080_Top_Elongatedcushion_northsouth__00000.jpg?v=1741837375"",""View ring"")",the-elise-ring-split-shank-elongated-cushion-solitaire
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Yellow1080_Top_Oval_northsouth__00000.jpg?v=1741570650"")",Engagement,Yellow Gold,The Elise Ring - Split Shank Oval Solitaire,1106.00,yellow.jpg,images/the-elise-ring-split-shank-oval-solitaire/yellow.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Yellow1080_Top_Oval_northsouth__00000.jpg?v=1741570650"",""View ring"")",the-elise-ring-split-shank-oval-solitaire
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/White1080_Top_Oval_northsouth__00000.jpg?v=1766450144"")",Engagement,White Gold,The Elise Ring - Split Shank Oval Solitaire,1106.00,white.jpg,images/the-elise-ring-split-shank-oval-solitaire/white.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/White1080_Top_Oval_northsouth__00000.jpg?v=1766450144"",""View ring"")",the-elise-ring-split-shank-oval-solitaire
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Rose1080_Top_Oval_northsouth__00000.jpg?v=1766450144"")",Engagement,Rose Gold,The Elise Ring - Split Shank Oval Solitaire,1106.00,rose.jpg,images/the-elise-ring-split-shank-oval-solitaire/rose.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Rose1080_Top_Oval_northsouth__00000.jpg?v=1766450144"",""View ring"")",the-elise-ring-split-shank-oval-solitaire
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Yellow1080_Top_Emerie_oval_and_pear_00000.jpg?v=1726342468"")",Engagement,Yellow Gold,The Emerie Ring - Double Band Oval and Pear Toi Et Moi,1571.00,yellow.jpg,images/the-emerie-ring-oval-pear-toi-et-moi/yellow.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Yellow1080_Top_Emerie_oval_and_pear_00000.jpg?v=1726342468"",""View ring"")",the-emerie-ring-oval-pear-toi-et-moi
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Top_2_White_00000_4adbcfd1-6d52-4280-ab59-a67c6de317d9.jpg?v=1698200841"")",Engagement,White Gold,The Emerie Ring - Double Band Oval and Pear Toi Et Moi,1571.00,white.jpg,images/the-emerie-ring-oval-pear-toi-et-moi/white.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Top_2_White_00000_4adbcfd1-6d52-4280-ab59-a67c6de317d9.jpg?v=1698200841"",""View ring"")",the-emerie-ring-oval-pear-toi-et-moi
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Rose1080_Top_Emerie_oval_and_pear_00000.jpg?v=1726342468"")",Engagement,Rose Gold,The Emerie Ring - Double Band Oval and Pear Toi Et Moi,1571.00,rose.jpg,images/the-emerie-ring-oval-pear-toi-et-moi/rose.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Rose1080_Top_Emerie_oval_and_pear_00000.jpg?v=1726342468"",""View ring"")",the-emerie-ring-oval-pear-toi-et-moi
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Yellow1080_Top_East-WestHorizontalCathedralSolitaireAS_00000.jpg?v=1730090120"")",Engagement,Yellow Gold,The Elmira Ring - East-West Asscher Cathedral Solitaire,905.00,yellow.jpg,images/the-elmira-ring-east-west-asscher-cathedral-solitaire/yellow.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Yellow1080_Top_East-WestHorizontalCathedralSolitaireAS_00000.jpg?v=1730090120"",""View ring"")",the-elmira-ring-east-west-asscher-cathedral-solitaire
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/White1080_Top_East-WestHorizontalCathedralSolitaireAS_00000.jpg?v=1738043389"")",Engagement,White Gold,The Elmira Ring - East-West Asscher Cathedral Solitaire,905.00,white.jpg,images/the-elmira-ring-east-west-asscher-cathedral-solitaire/white.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/White1080_Top_East-WestHorizontalCathedralSolitaireAS_00000.jpg?v=1738043389"",""View ring"")",the-elmira-ring-east-west-asscher-cathedral-solitaire
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Rose1080_Top_East-WestHorizontalCathedralSolitaireAS_00000.jpg?v=1738043385"")",Engagement,Rose Gold,The Elmira Ring - East-West Asscher Cathedral Solitaire,905.00,rose.jpg,images/the-elmira-ring-east-west-asscher-cathedral-solitaire/rose.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Rose1080_Top_East-WestHorizontalCathedralSolitaireAS_00000.jpg?v=1738043385"",""View ring"")",the-elmira-ring-east-west-asscher-cathedral-solitaire
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Yellow1080_Top_Ovaltwistwithpaveband_00000.jpg?v=1729209167"")",Engagement,Yellow Gold,The Elijah Ring - Floating Oval Solitaire with Pavé Band,1550.00,yellow.jpg,images/the-elijah-ring-floating-oval-solitaire-with-pave-band/yellow.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Yellow1080_Top_Ovaltwistwithpaveband_00000.jpg?v=1729209167"",""View ring"")",the-elijah-ring-floating-oval-solitaire-with-pave-band
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/White1080_Top_Ovaltwistwithpaveband_00000.jpg?v=1729209167"")",Engagement,White Gold,The Elijah Ring - Floating Oval Solitaire with Pavé Band,1550.00,white.jpg,images/the-elijah-ring-floating-oval-solitaire-with-pave-band/white.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/White1080_Top_Ovaltwistwithpaveband_00000.jpg?v=1729209167"",""View ring"")",the-elijah-ring-floating-oval-solitaire-with-pave-band
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Rose1080_Top_Ovaltwistwithpaveband_00000.jpg?v=1729209166"")",Engagement,Rose Gold,The Elijah Ring - Floating Oval Solitaire with Pavé Band,1550.00,rose.jpg,images/the-elijah-ring-floating-oval-solitaire-with-pave-band/rose.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Rose1080_Top_Ovaltwistwithpaveband_00000.jpg?v=1729209166"",""View ring"")",the-elijah-ring-floating-oval-solitaire-with-pave-band
,,,,"=IMAGE(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Yellow1080_Top_Openovaltwist_00000.jpg?v=1729208862"")",Engagement,Yellow Gold,The Sarina Ring - Floating Oval Solitaire with Twisted Band,1106.00,yellow.jpg,images/the-sarina-ring-floating-oval-solitaire-with-twisted-band/yellow.jpg,"=HYPERLINK(""https://cdn.shopify.com/s/files/1/0544/6408/6189/files/Yellow1080_Top_Openovaltwist_00000.jpg?v=1729208862"",""View ring"")",the-sarina-ring-floating-oval-solitaire-with-twisted-band
